customer_id,last_purchase_date,frequency,monetary_value,recency,R_score,F_score,M_score,RFM_Score,segment
14812,2013-10-29,3,63.97,244,2,2,2,222,At Risk
18058,2014-02-03,2,39.98,147,3,1,1,311,Regular
15141,2014-05-26,3,63.97,35,4,2,2,422,Regular
12462,2013-10-09,8,5047.54,264,1,4,4,144,Regular
19532,2013-07-03,3,1205.47,362,1,2,3,123,At Risk
29442,2013-09-19,2,33.98,284,1,1,1,111,At Risk
26196,2014-01-22,2,29.98,159,3,1,1,311,Regular
26073,2014-04-29,2,59.98,62,4,1,2,412,Regular
11772,2013-10-15,4,5913.24,258,2,3,4,234,Regular
29250,2013-09-25,3,37.97,278,1,2,1,121,At Risk
13936,2014-04-10,8,218.93,81,4,4,2,442,Regular
18181,2013-11-06,7,185.92,236,2,4,2,242,Regular
16017,2013-12-31,2,59.98,181,2,1,2,212,At Risk
13836,2013-11-24,4,4380.04,218,2,3,4,234,Regular
13461,2013-11-15,2,4476.55,227,2,1,4,214,At Risk
23156,2013-11-26,5,616.95,216,2,4,3,243,Regular
25320,2014-04-23,2,2419.06,68,4,1,3,413,Regular
12064,2014-04-30,5,122.42,61,4,4,2,442,Regular
13146,2013-10-18,2,30.97,255,2,1,1,211,At Risk
24630,2013-10-29,1,4.99,244,2,1,1,211,At Risk
15310,2014-02-14,8,94.44,136,3,4,2,342,Regular
27876,2013-11-27,1,1214.85,215,2,1,3,213,At Risk
28045,2014-02-07,2,119.98,143,3,1,2,312,Regular
24799,2014-03-27,4,2452.04,95,3,3,3,333,Regular
25881,2014-06-06,1,24.99,24,4,1,1,411,Regular
26571,2014-05-08,3,1938.47,53,4,2,3,423,Regular
26694,2014-02-01,5,4456.14,149,3,4,4,344,Regular
23325,2013-12-23,4,2997.32,189,2,3,4,234,Regular
24530,2013-10-01,2,36.59,272,1,1,1,111,At Risk
16784,2013-10-02,2,1735.98,271,1,1,3,113,At Risk
14620,2014-01-01,1,4.99,180,2,1,1,211,At Risk
17866,2014-02-11,2,1735.98,139,3,1,3,313,Regular
23448,2014-04-18,2,32.28,73,4,1,1,411,Regular
22180,2014-04-07,3,4632.86,84,4,2,4,424,Regular
17852,2013-09-08,4,86.95,295,1,3,2,132,Regular
21682,2014-03-07,2,7.28,115,3,1,1,311,Regular
22572,2013-11-29,4,2997.32,213,2,3,4,234,Regular
22074,2013-09-28,3,553.97,275,1,2,3,123,At Risk
26402,2013-11-17,1,28.99,225,2,1,1,211,At Risk
29021,2014-01-02,1,69.99,179,2,1,2,212,At Risk
29711,2014-05-01,7,13427.69,60,4,4,4,444,High Value
28629,2011-10-11,1,3578.27,993,1,1,4,114,At Risk
12977,2013-08-06,2,71.97,328,1,1,2,112,At Risk
14059,2013-12-04,5,106.75,208,2,4,2,242,Regular
16976,2013-08-31,3,1785.97,303,1,2,3,123,At Risk
15894,2013-09-05,3,89.97,298,1,2,2,122,At Risk
20614,2013-12-11,4,6035.6,201,2,3,4,234,Regular
13667,2013-07-19,3,3001.04,346,1,2,4,124,At Risk
12585,2014-04-08,4,2629.07,83,4,3,3,433,High Value
16286,2014-05-04,4,6920.61,57,4,3,4,434,High Value
28237,2013-07-01,3,33.43,364,1,2,1,121,At Risk
17368,2013-07-11,1,4.99,354,1,1,1,111,At Risk
29319,2013-10-02,3,2447.05,271,1,2,3,123,At Risk
30003,2013-04-30,8,10717.85,426,1,4,4,144,Regular
27839,2013-08-13,2,2419.06,321,1,1,3,113,At Risk
21098,2014-01-02,4,69.46,179,2,3,2,232,Regular
18934,2014-02-18,2,123.98,132,3,1,2,312,Regular
30103,2014-03-31,405,648112.24,91,3,4,4,344,Regular
19326,2013-06-26,2,1903.48,369,1,1,3,113,At Risk
23654,2013-12-29,2,59.98,183,2,1,2,212,At Risk
21490,2014-04-25,2,7.28,66,4,1,1,411,Regular
11311,2014-02-13,4,77.27,137,3,3,2,332,Regular
12393,2014-02-27,2,74.48,123,3,1,2,312,Regular
13475,2014-05-12,2,56.97,49,4,1,2,412,Regular
12001,2014-01-14,7,8113.01,167,2,4,4,244,Regular
29004,2013-10-27,2,4320.62,246,2,1,4,214,At Risk
17929,2014-01-08,4,3896.53,173,2,3,4,234,Regular
23763,2013-08-21,2,1735.98,313,1,1,3,113,At Risk
16601,2014-04-18,4,86.26,73,4,3,2,432,Regular
20846,2014-01-27,2,1174.48,154,3,1,3,313,Regular
26087,2014-03-13,3,64.97,109,3,2,2,322,Regular
13684,2014-05-01,2,39.98,60,4,1,1,411,Regular
20537,2013-07-01,3,23.97,364,1,2,1,121,At Risk
14703,2013-07-20,3,42.28,345,1,2,1,121,At Risk
12379,2013-09-21,1,49.99,282,1,1,1,111,At Risk
21865,2013-10-30,3,148.98,243,2,2,2,222,At Risk
24736,2013-10-31,3,71.58,242,2,2,2,222,At Risk
14918,2014-01-04,2,12.94,177,2,1,1,211,At Risk
25068,2014-03-15,1,32.6,107,3,1,1,311,Regular
13730,2014-05-17,5,4571.02,44,4,4,4,444,High Value
19140,2013-10-10,2,564.98,263,2,1,3,213,At Risk
13398,2014-04-23,2,2322.28,68,4,1,3,413,Regular
27793,2014-06-07,2,54.98,23,4,1,1,411,Regular
15204,2014-03-17,5,4444.07,105,3,4,4,344,Regular
14872,2013-10-27,2,71.97,246,2,1,2,212,At Risk
24782,2014-01-04,4,2420.34,177,2,3,3,233,Regular
19094,2013-09-03,2,6021.62,300,1,1,4,114,At Risk
20345,2013-09-12,4,2520.83,291,1,3,3,133,Regular
24928,2013-09-13,2,27.28,290,1,1,1,111,At Risk
29173,2013-09-27,2,27.28,276,1,1,1,111,At Risk
23594,2013-11-27,1,29.99,215,2,1,1,211,At Risk
26256,2014-03-11,4,93.46,111,3,3,2,332,Regular
13853,2014-05-15,2,2329.98,46,4,1,3,413,Regular
20992,2013-09-05,3,4139.75,298,1,2,4,124,At Risk
17789,2013-11-22,3,3936.54,220,2,2,4,224,At Risk
27484,2014-05-13,2,1322.98,48,4,1,3,413,Regular
22320,2014-01-06,2,1735.98,175,2,1,3,213,At Risk
15064,2014-01-27,3,2992.33,154,3,2,4,324,Regular
16392,2014-03-03,5,5786.38,119,3,4,4,344,Regular
16146,2014-03-19,2,2329.98,103,3,1,3,313,Regular
17474,2014-04-08,2,2354.98,83,4,1,3,413,Regular
28958,2014-05-05,2,14.98,56,4,1,1,411,Regular
23548,2014-05-23,3,48.97,38,4,2,1,421,Regular
13538,2014-05-06,3,5908.25,55,4,2,4,424,Regular
12210,2014-04-13,6,6825.45,78,4,4,4,444,High Value
11128,2014-01-12,7,143.94,169,2,4,2,242,Regular
17620,2014-01-03,1,1700.99,178,2,1,3,213,At Risk
12456,2014-06-18,1,21.98,12,4,1,1,411,Regular
19595,2013-09-12,6,6095.08,291,1,4,4,144,Regular
19263,2014-04-18,3,1587.41,73,4,2,3,423,Regular
14935,2013-08-10,2,29.93,324,1,1,1,111,At Risk
22512,2014-01-12,2,30.48,169,2,1,1,211,At Risk
23093,2014-06-08,3,69.97,22,4,2,2,422,Regular
29236,2014-01-26,3,4329.61,155,3,2,4,324,Regular
23531,2013-08-05,5,3337.28,329,1,4,4,144,Regular
18871,2013-07-22,3,86.96,343,1,2,2,122,At Risk
19203,2014-02-18,1,539.99,132,3,1,2,312,Regular
15373,2014-05-15,2,39.98,46,4,1,1,411,Regular
12316,2013-08-19,6,6799.45,315,1,4,4,144,Regular
19309,2014-05-18,3,2518.97,43,4,2,3,423,Regular
20391,2013-07-11,3,23.97,354,1,2,1,121,At Risk
29628,2014-05-01,131,145515.66,60,4,4,4,444,High Value
14981,2013-10-23,4,71.27,250,2,3,2,232,Regular
15954,2014-02-14,4,3117.96,136,3,3,4,334,Regular
17683,2013-08-08,1,4.99,326,1,1,1,111,At Risk
25005,2013-08-30,3,64.97,304,1,2,2,122,At Risk
15519,2013-09-27,1,21.98,276,1,1,1,111,At Risk
16847,2014-04-24,5,189.94,67,4,4,2,442,Regular
19011,2013-12-13,2,78.98,199,2,1,2,212,At Risk
20677,2014-01-06,4,1184.46,175,2,3,3,233,Regular
22011,2014-05-01,3,68.97,60,4,2,2,422,Regular
27169,2014-05-05,1,1214.85,56,4,1,3,413,Regular
28154,2014-05-09,3,5971.33,52,4,2,4,424,Regular
24613,2013-07-06,4,2148.21,359,1,3,3,133,Regular
19455,2013-07-12,3,3478.78,353,1,2,4,124,At Risk
21619,2013-07-20,4,556.26,345,1,3,3,133,Regular
22947,2013-08-03,2,75.97,331,1,1,2,112,At Risk
16455,2013-08-27,2,28.98,307,1,1,1,111,At Risk
18121,2014-02-16,4,1793.47,134,3,3,3,333,Regular
20783,2014-04-25,2,39.98,66,4,1,1,411,Regular
24567,2013-08-20,2,6.28,314,1,1,1,111,At Risk
18075,2014-04-07,4,2394.97,84,4,3,3,433,High Value
19157,2014-05-28,1,1700.99,33,4,1,3,413,Regular
23485,2014-06-01,3,89.97,29,4,2,2,422,Regular
25174,2013-10-24,3,92.08,249,2,2,2,222,At Risk
22257,2013-11-06,1,539.99,236,2,1,2,212,At Risk
24676,2013-12-06,4,2461.55,206,2,3,3,233,Regular
18012,2014-04-04,2,25.48,87,3,1,1,311,Regular
28091,2014-04-27,2,1249.84,64,4,1,3,413,Regular
21238,2014-06-20,5,39.55,10,4,4,1,441,Regular
27072,2013-10-02,2,31.28,271,1,1,1,111,At Risk
29396,2013-10-06,3,36.27,267,1,2,1,121,At Risk
17537,2014-04-19,1,2319.99,72,4,1,3,413,Regular
11394,2014-01-02,7,8161.97,179,2,4,4,244,Regular
11563,2013-12-05,1,53.99,207,2,1,1,211,At Risk
14480,2014-04-03,7,194.94,88,3,4,2,342,Regular
21473,2014-02-16,3,78.48,134,3,2,2,322,Regular
18227,2014-03-01,3,1729.97,121,3,2,3,323,Regular
28875,2014-05-14,2,39.98,47,4,1,1,411,Regular
13790,2013-07-06,3,4397.75,359,1,2,4,124,At Risk
25864,2012-07-11,1,2443.35,719,1,1,3,113,At Risk
27401,2013-09-30,1,69.99,273,1,1,2,112,At Risk
20454,2013-11-30,2,23.78,212,2,1,1,211,At Risk
24155,2014-03-25,1,539.99,97,3,1,2,312,Regular
28420,2014-03-15,4,4534.46,107,3,3,4,334,Regular
30086,2014-03-31,8,4689.13,91,3,4,4,344,Regular
12602,2014-05-28,4,45.26,33,4,3,1,431,Regular
19764,2013-08-14,2,12.94,320,1,1,1,111,At Risk
21430,2014-02-14,4,74.46,136,3,3,2,332,Regular
24845,2014-03-05,4,69.46,117,3,3,2,332,Regular
27922,2014-03-21,3,60.47,101,3,2,2,322,Regular
14766,2014-04-27,1,4.99,64,4,1,1,411,Regular
21928,2014-05-10,2,1170.48,51,4,1,3,413,Regular
26150,2014-04-30,4,1992.46,61,4,3,3,433,High Value
24484,2013-12-02,2,3563.84,210,2,1,4,214,At Risk
23986,2013-10-16,4,1184.46,257,2,3,3,233,Regular
26648,2014-04-07,2,27.28,84,4,1,1,411,Regular
13982,2014-04-07,2,59.98,84,4,1,2,412,Regular
17228,2014-04-07,3,77.27,84,4,2,2,422,Regular
18702,2013-07-28,3,5333.25,337,1,2,4,124,At Risk
15456,2014-02-24,5,2815.52,126,3,4,3,343,Regular
13292,2013-10-26,3,4478.84,247,2,2,4,224,At Risk
16538,2014-03-09,3,4659.9,113,3,2,4,324,Regular
25927,2014-04-17,5,1272.52,74,4,4,3,443,High Value
27338,2013-08-31,4,1339.92,303,1,3,3,133,Regular
11520,2014-06-21,32,822.97,9,4,4,3,443,High Value
18682,2014-02-26,1,69.99,124,3,1,2,312,Regular
20176,2014-03-03,2,32.28,119,3,1,1,311,Regular
23010,2014-04-01,3,64.47,90,3,2,2,322,Regular
15848,2014-05-29,2,39.98,32,4,1,1,411,Regular
23402,2013-07-28,1,29.99,337,1,1,1,111,At Risk
12539,2014-05-02,1,8.99,59,4,1,1,411,Regular
29957,2014-05-01,401,645562.99,60,4,4,4,444,High Value
26711,2012-12-11,1,2049.1,566,1,1,3,113,At Risk
12645,2013-09-14,6,6847.76,289,1,4,4,144,Regular
25629,2013-09-22,2,23.78,281,1,1,1,111,At Risk
29565,2013-11-30,10,4918.51,212,2,4,4,244,Regular
26319,2014-01-21,5,4456.14,160,3,4,4,344,Regular
26946,2013-11-04,1,1214.85,238,2,1,3,213,At Risk
19372,2014-01-25,2,29.48,156,3,1,1,311,Regular
22618,2014-05-08,1,1700.99,53,4,1,3,413,Regular
23700,2014-05-24,1,29.99,37,4,1,1,411,Regular
25237,2014-06-19,4,118.46,11,4,3,2,432,Regular
11457,2013-11-01,10,8211.48,241,2,4,4,244,Regular
15785,2014-04-01,4,4454.35,90,3,3,4,334,Regular
13621,2014-02-09,6,167.4,141,3,4,2,342,Regular
27295,2014-03-09,3,4442.16,113,3,2,4,324,Regular
11065,2014-06-12,5,202.57,18,4,4,2,442,Regular
14311,2014-01-11,5,138.45,170,2,4,2,242,Regular
28377,2013-10-07,4,2433.04,266,1,3,3,133,Regular
12147,2014-04-15,13,271.45,76,4,4,2,442,Regular
13229,2013-12-03,1,21.98,209,2,1,1,211,At Risk
29459,2014-02-19,3,805.33,131,3,2,3,323,Regular
15393,2014-05-27,2,7.28,34,4,1,1,411,Regular
25821,2014-01-24,4,1879.07,157,3,3,3,333,Regular
12837,2013-07-13,1,4.99,352,1,1,1,111,At Risk
26903,2013-10-25,4,800.82,248,2,3,3,233,Regular
11755,2014-01-17,5,46.25,164,3,4,1,341,Regular
29067,2014-01-07,1,539.99,174,2,1,2,212,At Risk
27985,2014-04-19,1,539.99,72,4,1,2,412,Regular
12522,2014-03-13,4,5888.24,109,3,3,4,334,Regular
17431,2013-08-17,1,4.99,317,1,1,1,111,At Risk
20348,2013-09-08,4,2511.32,295,1,3,3,133,Regular
21035,2014-04-06,3,1957.47,85,4,2,3,423,Regular
23906,2013-09-10,1,2443.35,293,1,1,3,113,At Risk
23027,2014-01-10,3,37.27,171,2,2,1,221,At Risk
16080,2014-02-08,3,567.27,142,3,2,3,323,Regular
28861,2014-03-17,2,28.98,105,3,1,1,311,Regular
17477,2013-11-15,1,1700.99,227,2,1,3,213,At Risk
24547,2013-11-24,2,38.98,218,2,1,1,211,At Risk
27464,2014-02-18,2,6.28,132,3,1,1,311,Regular
22386,2014-02-20,1,4.99,130,3,1,1,311,Regular
12476,2014-03-26,3,73.77,96,3,2,2,322,Regular
19469,2014-06-10,2,38.98,20,4,1,1,411,Regular
11171,2014-04-09,8,6716.55,82,4,4,4,444,High Value
21868,2013-07-08,1,4.99,357,1,1,1,111,At Risk
13163,2013-10-30,2,30.97,243,2,1,1,211,At Risk
23073,2014-01-16,1,539.99,165,3,1,2,312,Regular
23860,2014-04-07,2,548.98,84,4,1,2,412,Regular
28815,2014-04-20,3,31.27,71,4,2,1,421,Regular
18118,2014-05-01,2,1750.98,60,4,1,3,413,Regular
19515,2013-08-28,2,6.28,306,1,1,1,111,At Risk
11689,2014-02-02,2,88.99,148,3,1,2,312,Regular
22509,2014-04-11,3,804.47,80,4,2,3,423,Regular
11002,2013-07-26,4,8114.04,339,1,3,4,134,Regular
11125,2013-12-03,7,79.69,209,2,4,2,242,Regular
21822,2013-10-27,1,564.99,246,2,1,3,213,At Risk
18951,2014-04-29,3,2334.97,62,4,2,3,423,Regular
21553,2014-02-05,4,4666.5,145,3,3,4,334,Regular
20471,2014-05-04,3,73.97,57,4,2,2,422,Regular
20989,2013-09-27,4,4148.74,276,1,3,4,134,Regular
29694,2014-03-01,6,4848.29,121,3,4,4,344,Regular
18997,2014-01-31,1,69.99,150,3,1,2,312,Regular
23591,2013-08-29,2,7.28,305,1,1,1,111,At Risk
28251,2013-11-14,1,4.99,228,2,1,1,211,At Risk
15516,2013-12-03,2,7.28,209,2,1,1,211,At Risk
23342,2014-03-10,4,556.26,112,3,3,3,333,Regular
15078,2014-05-27,4,6675.6,34,4,3,4,434,High Value
22904,2014-05-25,6,4759.99,36,4,4,4,444,High Value
27859,2013-09-12,2,777.34,291,1,1,3,113,At Risk
14875,2014-02-17,2,839.48,133,3,1,3,313,Regular
20033,2014-05-11,3,567.27,50,4,2,3,423,Regular
28297,2014-05-08,3,5971.33,53,4,2,4,424,Regular
15562,2013-07-02,3,1347.97,363,1,2,3,123,At Risk
16395,2013-07-30,3,63.97,335,1,2,2,122,At Risk
29379,2013-09-25,2,23.78,278,1,1,1,111,At Risk
28546,2013-11-29,2,119.98,213,2,1,2,212,At Risk
16644,2013-12-27,1,4.99,185,2,1,1,211,At Risk
22950,2013-07-05,3,3917.54,360,1,2,4,124,At Risk
14245,2013-07-02,2,56.97,363,1,1,2,112,At Risk
17036,2013-10-31,4,176.95,242,2,3,2,232,Regular
30020,2014-05-01,46,67471.11,60,4,4,4,444,High Value
28938,2014-04-05,1,9.99,86,3,1,1,311,Regular
16349,2014-05-20,2,5898.26,41,4,1,4,414,Regular
16598,2014-02-26,4,7131.4,124,3,3,4,334,Regular
27418,2014-03-14,3,4490.48,108,3,2,4,324,Regular
29333,2013-08-08,2,54.98,326,1,1,1,111,At Risk
24424,2013-08-21,4,249.58,313,1,3,2,132,Regular
11440,2013-08-27,2,78.48,307,1,1,2,112,At Risk
13604,2014-06-21,8,177.92,9,4,4,2,442,Regular
18513,2014-05-07,2,2341.97,54,4,1,3,413,Regular
13996,2013-11-30,4,66.26,212,2,3,2,232,Regular
26777,2013-11-25,3,68.97,217,2,2,2,222,At Risk
15957,2013-12-22,2,163.99,190,2,1,2,212,At Risk
24470,2013-10-01,2,39.98,272,1,1,1,111,At Risk
25303,2014-04-22,2,574.98,69,4,1,3,413,Regular
26385,2014-04-27,2,23.78,64,4,1,1,411,Regular
23388,2014-05-08,3,69.97,53,4,2,2,422,Regular
27026,2012-05-02,1,699.1,789,1,1,3,113,At Risk
25944,2014-04-07,3,1274.08,84,4,2,3,423,Regular
12960,2013-10-27,4,51.27,246,2,3,1,231,Regular
15124,2013-10-23,6,122.44,250,2,4,2,242,Regular
24862,2013-11-09,2,75.48,233,2,1,2,212,At Risk
14042,2014-05-14,1,21.98,47,4,1,1,411,Regular
24344,2013-07-29,3,4329.61,336,1,2,4,124,At Risk
12771,2014-01-07,3,5908.25,174,2,2,4,224,At Risk
15688,2013-11-20,5,6221.52,222,2,4,4,244,Regular
28423,2013-08-17,2,33.98,317,1,1,1,111,At Risk
17680,2014-06-17,7,222.19,13,4,4,2,442,Regular
25506,2014-04-14,2,1155.48,77,4,1,3,413,Regular
21427,2014-04-30,2,1155.48,61,4,1,3,413,Regular
26336,2014-06-19,2,27.28,11,4,1,1,411,Regular
17039,2013-10-06,3,1799.48,267,1,2,3,123,At Risk
25695,2013-11-06,2,33.98,236,2,1,1,211,At Risk
29064,2013-11-21,5,815.81,221,2,4,3,243,Regular
12914,2013-12-06,2,2329.98,206,2,1,3,213,At Risk
16472,2014-04-03,2,27.28,88,3,1,1,311,Regular
23468,2014-05-26,3,69.97,35,4,2,2,422,Regular
20551,2014-06-27,3,64.97,3,4,2,2,422,Regular
15831,2013-08-05,5,2646.36,329,1,4,3,143,Regular
14122,2013-09-16,2,30.97,287,1,1,1,111,At Risk
22778,2013-09-24,4,722.77,279,1,3,3,133,Regular
12081,2013-10-08,3,2366.96,265,1,2,3,123,At Risk
19077,2013-11-14,2,39.98,228,2,1,1,211,At Risk
20786,2014-03-19,2,14.98,103,3,1,1,311,Regular
27733,2014-05-14,3,157.29,47,4,2,2,422,Regular
24673,2013-08-27,3,2428.05,307,1,2,3,123,At Risk
22117,2013-12-14,4,4158.24,198,2,3,4,234,Regular
11297,2013-07-23,5,5948.24,342,1,4,4,144,Regular
21945,2014-03-21,2,4886.7,101,3,1,4,314,Regular
21994,2014-04-23,3,4659.9,68,4,2,4,424,Regular
19953,2014-06-08,5,48.45,22,4,4,1,441,Regular
13289,2014-06-17,6,66.25,13,4,4,2,442,Regular
19389,2013-10-21,5,138.45,252,2,4,2,242,Regular
22635,2014-05-12,3,1728.27,49,4,2,3,423,Regular
17915,2014-02-07,5,4792.73,143,3,4,4,344,Regular
29817,2014-03-31,157,120655.89,91,3,4,4,344,Regular
28735,2013-10-08,4,2420.34,265,1,3,3,133,Regular
21161,2014-02-22,2,1174.48,128,3,1,3,313,Regular
20079,2014-04-21,1,4.99,70,4,1,1,411,Regular
13524,2013-09-16,4,4528.75,287,1,3,4,134,Regular
26259,2013-09-01,3,68.97,302,1,2,2,122,At Risk
26508,2013-10-10,2,49.48,263,2,1,1,211,At Risk
17603,2014-02-22,1,4.99,128,3,1,1,311,Regular
18244,2013-06-15,2,6021.62,380,1,1,4,114,At Risk
12207,2013-09-11,3,5875.55,292,1,2,4,124,At Risk
29568,2014-05-01,54,14220.88,60,4,4,4,444,High Value
20863,2014-01-23,3,3261.33,158,3,2,4,324,Regular
20912,2014-03-10,7,2373.79,112,3,4,3,343,Regular
26900,2014-02-24,3,47.97,126,3,2,1,321,Regular
13916,2014-05-16,2,2354.98,45,4,1,3,413,Regular
12648,2013-10-01,8,6817.6,272,1,4,4,144,Regular
11566,2014-06-09,58,1006.83,21,4,4,3,443,High Value
17305,2014-06-27,5,231.96,3,4,4,2,442,Regular
24550,2013-07-07,3,37.27,358,1,2,1,121,At Risk
17554,2013-07-18,2,39.98,347,1,1,1,111,At Risk
21633,2013-08-23,2,64.98,311,1,1,2,112,At Risk
18387,2013-09-03,1,4.99,300,1,1,1,111,At Risk
21304,2013-10-22,3,23.97,251,2,2,1,221,At Risk
20222,2014-05-20,5,74.45,41,4,4,2,442,Regular
18636,2014-01-28,2,58.98,153,3,1,2,312,Regular
29897,2014-05-01,61,38782.51,60,4,4,4,444,High Value
26024,2014-03-08,5,1952.45,114,3,4,3,343,Regular
26651,2014-05-04,3,1957.47,57,4,2,3,423,Regular
11958,2014-04-12,5,159.96,79,4,4,2,442,Regular
16913,2014-01-23,2,13.98,158,3,1,1,311,Regular
17995,2014-02-03,2,27.28,147,3,1,1,311,Regular
24942,2014-03-31,2,2419.06,91,3,1,3,313,Regular
13040,2014-06-19,3,94.97,11,4,2,2,422,Regular
21696,2014-05-31,3,68.97,30,4,2,2,422,Regular
16521,2013-09-01,2,4698.76,302,1,1,4,114,At Risk
12442,2014-01-02,3,5900.55,179,2,2,4,224,At Risk
29505,2013-03-30,1,149.03,457,1,1,2,112,At Risk
27341,2013-10-15,2,1322.98,258,2,1,3,213,At Risk
25426,2013-11-10,2,2419.06,232,2,1,3,213,At Risk
14606,2014-03-18,5,4716.02,104,3,4,4,344,Regular
16770,2014-02-07,2,2478.34,143,3,1,3,313,Regular
23262,2014-03-15,3,49.97,107,3,2,1,321,Regular
27590,2014-05-25,4,1189.46,36,4,3,3,433,High Value
25177,2014-06-27,3,36.96,3,4,2,1,421,Regular
14998,2014-01-07,5,3058.31,174,2,4,4,244,Regular
25818,2013-09-23,3,35.96,280,1,2,1,121,At Risk
17162,2013-10-01,2,39.98,272,1,1,1,111,At Risk
27982,2014-04-04,2,603.49,87,3,1,3,313,Regular
16269,2014-05-13,5,2778.82,48,4,4,3,443,High Value
13352,2013-11-21,2,56.97,221,2,1,2,212,At Risk
24095,2013-11-25,2,29.48,217,2,1,1,211,At Risk
21178,2014-01-12,2,39.99,169,2,1,1,211,At Risk
17242,2014-01-20,5,4387.23,161,3,4,4,344,Regular
22197,2014-05-06,6,4740.98,55,4,4,4,444,High Value
14371,2014-06-06,6,119.86,24,4,4,2,442,Regular
15250,2013-10-05,2,56.97,268,1,1,2,112,At Risk
26133,2014-03-22,3,1938.47,100,3,2,3,323,Regular
14231,2013-12-25,3,83.97,187,2,2,2,222,At Risk
16223,2013-07-17,4,562.96,348,1,3,3,133,Regular
20159,2013-07-10,5,4167.23,355,1,4,4,144,Regular
13212,2014-04-10,4,4564.49,81,4,3,4,434,High Value
25114,2014-01-16,3,2155.92,165,3,2,3,323,Regular
14749,2013-08-16,4,98.96,318,1,3,2,132,Regular
28171,2011-08-27,1,3578.27,1038,1,1,4,114,At Risk
21679,2013-12-13,1,1700.99,199,2,1,3,213,At Risk
12851,2014-04-28,3,71.58,63,4,2,2,422,Regular
19781,2013-10-21,4,46.26,252,2,3,1,231,Regular
25615,2013-07-19,2,574.98,346,1,1,3,113,At Risk
27607,2013-08-21,2,7.28,313,1,1,1,111,At Risk
16787,2014-04-27,2,39.98,64,4,1,1,411,Regular
18307,2013-07-10,2,6021.62,355,1,1,4,114,At Risk
11815,2013-07-27,5,5948.24,338,1,4,4,144,Regular
29127,2013-08-24,2,28.98,310,1,1,1,111,At Risk
23717,2013-10-26,1,29.99,247,2,1,1,211,At Risk
12897,2014-02-05,3,106.96,145,3,2,2,322,Regular
12333,2013-11-05,11,10829.22,237,2,4,4,244,Regular
24235,2014-03-03,5,4829.39,119,3,4,4,344,Regular
17743,2013-08-31,4,2793.52,303,1,3,3,133,Regular
15751,2014-04-26,3,4446.4,65,4,2,4,424,Regular
29645,2014-05-01,72,150251.93,60,4,4,4,444,High Value
27653,2013-10-18,3,128.97,255,2,2,2,222,At Risk
18825,2014-02-09,2,78.98,141,3,1,2,312,Regular
16833,2014-03-30,4,2343.96,92,3,3,3,333,Regular
22243,2014-05-06,2,1170.48,55,4,1,3,413,Regular
27670,2014-04-05,4,5976.32,86,3,3,4,334,Regular
19844,2014-04-10,7,5807.93,81,4,4,4,444,High Value
24172,2014-02-04,4,2735.53,146,3,3,3,333,Regular
14686,2014-04-11,5,203.46,80,4,4,2,442,Regular
11769,2014-02-18,17,478.95,132,3,4,2,342,Regular
28689,2012-09-19,1,2049.1,649,1,1,3,113,At Risk
11377,2013-07-31,3,83.97,334,1,2,2,122,At Risk
15705,2013-10-20,2,69.99,253,2,1,2,212,At Risk
25051,2013-11-14,3,2174.92,228,2,2,3,223,At Risk
19641,2013-09-13,2,68.49,290,1,1,2,112,At Risk
20723,2013-12-20,4,143.96,192,2,3,2,232,Regular
15313,2014-01-17,2,7.28,164,3,1,1,311,Regular
14294,2013-09-25,3,81.46,278,1,2,2,122,At Risk
19704,2013-12-26,4,1143.46,186,2,3,3,233,Regular
18622,2014-04-26,3,64.97,65,4,2,2,422,Regular
24032,2014-05-24,3,563.77,37,4,2,3,423,Regular
12270,2013-12-10,4,4454.57,202,2,3,4,234,Regular
26588,2014-05-13,3,1938.47,48,4,2,3,423,Regular
15768,2014-02-24,3,3124.96,126,3,2,4,324,Regular
14434,2013-12-05,4,3396.4,207,2,3,4,234,Regular
22260,2013-06-09,3,563.77,386,1,2,3,123,At Risk
20096,2014-05-21,3,71.46,40,4,2,2,422,Regular
25254,2013-12-31,3,51.96,181,2,2,1,221,At Risk
18762,2014-04-19,4,1764.96,72,4,3,3,433,High Value
16160,2013-11-18,4,2644.07,224,2,3,3,233,Regular
11832,2014-02-09,4,124.97,141,3,3,2,332,Regular
18324,2014-05-20,2,1735.98,41,4,1,3,413,Regular
26634,2014-04-20,7,2896.72,71,4,4,4,444,High Value
20142,2013-07-03,1,3.99,362,1,1,1,111,At Risk
22306,2013-10-05,2,561.48,268,1,1,3,113,At Risk
27716,2013-11-29,2,7.28,213,2,1,1,211,At Risk
21224,2014-03-10,3,42.28,112,3,2,1,321,Regular
25552,2014-05-08,3,553.97,53,4,2,3,423,Regular
17288,2014-03-03,5,4426.24,119,3,4,4,344,Regular
16206,2014-01-25,8,7203.35,156,3,4,4,344,Regular
28108,2013-08-07,2,751.34,327,1,1,3,113,At Risk
23780,2013-08-28,2,1750.98,306,1,1,3,113,At Risk
22698,2013-09-13,3,68.97,290,1,2,2,122,At Risk
21616,2013-09-17,3,68.97,286,1,2,2,122,At Risk
29190,2013-09-17,3,2447.05,286,1,2,3,123,At Risk
18370,2014-03-16,1,1700.99,106,3,1,3,313,Regular
11878,2014-05-14,4,82.93,47,4,3,2,432,Regular
13933,2013-07-29,2,56.97,336,1,1,2,112,At Risk
